Module	OID	Simple MIB	Full MIB	Type
IF-MIB	.1.3.6.1.2.1.2.2.1.5.1	IF-MIB::ifSpeed.1	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.1	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.2	IF-MIB::ifSpeed.2	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.2	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.3	IF-MIB::ifSpeed.3	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.3	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.4	IF-MIB::ifSpeed.4	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.4	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.5	IF-MIB::ifSpeed.5	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.5	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.6	IF-MIB::ifSpeed.6	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.6	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.7	IF-MIB::ifSpeed.7	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.7	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.8	IF-MIB::ifSpeed.8	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.8	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.9	IF-MIB::ifSpeed.9	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.9	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.10	IF-MIB::ifSpeed.10	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.10	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.11	IF-MIB::ifSpeed.11	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.11	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.12	IF-MIB::ifSpeed.12	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.12	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.13	IF-MIB::ifSpeed.13	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.13	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.14	IF-MIB::ifSpeed.14	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.14	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.15	IF-MIB::ifSpeed.15	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.15	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.16	IF-MIB::ifSpeed.16	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.16	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.17	IF-MIB::ifSpeed.17	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.17	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.18	IF-MIB::ifSpeed.18	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.18	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.5.19	IF-MIB::ifSpeed.19	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpeed.19	Gauge32
IF-MIB	.1.3.6.1.2.1.2.2.1.6.1	IF-MIB::ifPhysAddress.1	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.1	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.2	IF-MIB::ifPhysAddress.2	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.2	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.3	IF-MIB::ifPhysAddress.3	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.3	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.4	IF-MIB::ifPhysAddress.4	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.4	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.5	IF-MIB::ifPhysAddress.5	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.5	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.6	IF-MIB::ifPhysAddress.6	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.6	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.7	IF-MIB::ifPhysAddress.7	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.7	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.8	IF-MIB::ifPhysAddress.8	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.8	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.9	IF-MIB::ifPhysAddress.9	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.9	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.10	IF-MIB::ifPhysAddress.10	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.10	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.11	IF-MIB::ifPhysAddress.11	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.11	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.12	IF-MIB::ifPhysAddress.12	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.12	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.13	IF-MIB::ifPhysAddress.13	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.13	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.14	IF-MIB::ifPhysAddress.14	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.14	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.15	IF-MIB::ifPhysAddress.15	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.15	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.16	IF-MIB::ifPhysAddress.16	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.16	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.17	IF-MIB::ifPhysAddress.17	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.17	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.18	IF-MIB::ifPhysAddress.18	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.18	String
IF-MIB	.1.3.6.1.2.1.2.2.1.6.19	IF-MIB::ifPhysAddress.19	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifPhysAddress.19	String
IF-MIB	.1.3.6.1.2.1.2.2.1.7.1	IF-MIB::ifAdminStatus.1	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.1	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.2	IF-MIB::ifAdminStatus.2	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.2	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.3	IF-MIB::ifAdminStatus.3	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.3	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.4	IF-MIB::ifAdminStatus.4	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.4	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.5	IF-MIB::ifAdminStatus.5	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.5	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.6	IF-MIB::ifAdminStatus.6	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.6	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.7	IF-MIB::ifAdminStatus.7	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.7	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.8	IF-MIB::ifAdminStatus.8	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.8	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.9	IF-MIB::ifAdminStatus.9	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.9	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.10	IF-MIB::ifAdminStatus.10	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.10	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.11	IF-MIB::ifAdminStatus.11	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.11	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.12	IF-MIB::ifAdminStatus.12	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.12	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.13	IF-MIB::ifAdminStatus.13	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.13	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.14	IF-MIB::ifAdminStatus.14	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.14	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.15	IF-MIB::ifAdminStatus.15	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.15	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.16	IF-MIB::ifAdminStatus.16	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.16	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.17	IF-MIB::ifAdminStatus.17	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.17	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.18	IF-MIB::ifAdminStatus.18	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.18	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.7.19	IF-MIB::ifAdminStatus.19	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifAdminStatus.19	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.1	IF-MIB::ifOperStatus.1	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.1	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.2	IF-MIB::ifOperStatus.2	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.2	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.3	IF-MIB::ifOperStatus.3	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.3	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.4	IF-MIB::ifOperStatus.4	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.4	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.5	IF-MIB::ifOperStatus.5	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.5	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.6	IF-MIB::ifOperStatus.6	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.6	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.7	IF-MIB::ifOperStatus.7	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.7	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.8	IF-MIB::ifOperStatus.8	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.8	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.9	IF-MIB::ifOperStatus.9	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.9	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.10	IF-MIB::ifOperStatus.10	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.10	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.11	IF-MIB::ifOperStatus.11	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.11	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.12	IF-MIB::ifOperStatus.12	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.12	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.13	IF-MIB::ifOperStatus.13	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.13	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.14	IF-MIB::ifOperStatus.14	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.14	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.15	IF-MIB::ifOperStatus.15	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.15	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.16	IF-MIB::ifOperStatus.16	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.16	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.17	IF-MIB::ifOperStatus.17	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.17	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.18	IF-MIB::ifOperStatus.18	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.18	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.8.19	IF-MIB::ifOperStatus.19	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifOperStatus.19	Integer
IF-MIB	.1.3.6.1.2.1.2.2.1.9.1	IF-MIB::ifLastChange.1	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.1	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.2	IF-MIB::ifLastChange.2	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.2	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.3	IF-MIB::ifLastChange.3	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.3	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.4	IF-MIB::ifLastChange.4	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.4	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.5	IF-MIB::ifLastChange.5	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.5	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.6	IF-MIB::ifLastChange.6	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.6	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.7	IF-MIB::ifLastChange.7	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.7	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.8	IF-MIB::ifLastChange.8	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.8	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.9	IF-MIB::ifLastChange.9	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.9	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.10	IF-MIB::ifLastChange.10	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.10	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.11	IF-MIB::ifLastChange.11	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.11	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.12	IF-MIB::ifLastChange.12	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.12	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.13	IF-MIB::ifLastChange.13	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.13	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.14	IF-MIB::ifLastChange.14	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.14	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.15	IF-MIB::ifLastChange.15	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.15	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.16	IF-MIB::ifLastChange.16	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.16	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.17	IF-MIB::ifLastChange.17	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.17	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.18	IF-MIB::ifLastChange.18	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.18	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.9.19	IF-MIB::ifLastChange.19	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifLastChange.19	TimeTicks
IF-MIB	.1.3.6.1.2.1.2.2.1.10.1	IF-MIB::ifInOctets.1	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.1	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.2	IF-MIB::ifInOctets.2	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.2	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.3	IF-MIB::ifInOctets.3	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.3	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.4	IF-MIB::ifInOctets.4	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.4	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.5	IF-MIB::ifInOctets.5	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.5	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.6	IF-MIB::ifInOctets.6	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.6	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.7	IF-MIB::ifInOctets.7	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.7	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.8	IF-MIB::ifInOctets.8	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.8	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.9	IF-MIB::ifInOctets.9	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.9	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.10	IF-MIB::ifInOctets.10	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.10	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.11	IF-MIB::ifInOctets.11	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.11	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.12	IF-MIB::ifInOctets.12	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.12	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.13	IF-MIB::ifInOctets.13	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.13	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.14	IF-MIB::ifInOctets.14	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.14	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.15	IF-MIB::ifInOctets.15	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.15	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.16	IF-MIB::ifInOctets.16	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.16	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.17	IF-MIB::ifInOctets.17	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.17	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.18	IF-MIB::ifInOctets.18	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.18	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.10.19	IF-MIB::ifInOctets.19	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInOctets.19	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.1	IF-MIB::ifInUcastPkts.1	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.1	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.2	IF-MIB::ifInUcastPkts.2	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.2	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.3	IF-MIB::ifInUcastPkts.3	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.3	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.4	IF-MIB::ifInUcastPkts.4	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.4	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.5	IF-MIB::ifInUcastPkts.5	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.5	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.6	IF-MIB::ifInUcastPkts.6	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.6	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.7	IF-MIB::ifInUcastPkts.7	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.7	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.8	IF-MIB::ifInUcastPkts.8	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.8	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.9	IF-MIB::ifInUcastPkts.9	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.9	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.10	IF-MIB::ifInUcastPkts.10	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.10	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.11	IF-MIB::ifInUcastPkts.11	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.11	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.12	IF-MIB::ifInUcastPkts.12	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.12	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.13	IF-MIB::ifInUcastPkts.13	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.13	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.14	IF-MIB::ifInUcastPkts.14	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.14	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.15	IF-MIB::ifInUcastPkts.15	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.15	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.16	IF-MIB::ifInUcastPkts.16	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.16	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.17	IF-MIB::ifInUcastPkts.17	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.17	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.18	IF-MIB::ifInUcastPkts.18	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.18	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.11.19	IF-MIB::ifInUcastPkts.19	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInUcastPkts.19	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.12.1	IF-MIB::ifInNUcastPkts.1	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInNUcastPkts.1	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.12.2	IF-MIB::ifInNUcastPkts.2	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInNUcastPkts.2	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.12.3	IF-MIB::ifInNUcastPkts.3	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInNUcastPkts.3	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.12.4	IF-MIB::ifInNUcastPkts.4	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInNUcastPkts.4	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.12.5	IF-MIB::ifInNUcastPkts.5	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInNUcastPkts.5	Counter32
IF-MIB	.1.3.6.1.2.1.2.2.1.12.6	IF-MIB::ifInNUcastPkts.6	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifInNUcastPkts.6	Counter32
